policy_value,policy_type,region,add_ons,commission
36450,Standard,North,No,929.0
29210,Standard,South,Yes,1034.2
35847,Premium,West,No,1316.94
37689,Premium,East,No,1303.78
36810,Standard,West,Yes,1136.2
26928,Standard,South,No,688.5600000000001
34254,Premium,North,Yes,1685.08
32587,Standard,North,No,851.74
27162,Premium,North,Yes,1543.24
7950,Standard,West,Yes,559.0
5244,Premium,East,Yes,954.88
11802,Standard,North,Yes,736.04
45115,Standard,East,No,952.3000000000001
25631,Premium,South,Yes,1462.62
47266,Premium,South,Yes,1895.3200000000002
36828,Premium,East,No,1286.56
32286,Premium,West,No,1245.72
21876,Standard,West,Yes,837.52
17682,Premium,West,Yes,1253.6399999999999
16471,Standard,West,Yes,729.4200000000001
49034,Premium,North,Yes,1980.68
32850,Standard,East,Yes,1007.0
32313,Premium,East,No,1196.26
35064,Premium,South,Yes,1651.28
9665,Premium,East,Yes,1043.3
38633,Premium,North,Yes,1772.6599999999999
38118,Standard,West,Yes,1162.3600000000001
17067,Premium,South,Yes,1291.3400000000001
9270,Standard,North,Yes,685.4
40039,Standard,West,Yes,1200.78
26269,Premium,West,Yes,1425.38
48263,Standard,South,No,1115.26
47394,Standard,East,Yes,1297.88
16411,Premium,West,Yes,1228.22
26318,Standard,West,Yes,926.36
11634,Standard,North,No,432.68
46262,Standard,North,No,1125.24
15055,Standard,North,No,501.1
38642,Standard,South,Yes,1222.8400000000001
23835,Premium,East,Yes,1326.7
36506,Standard,North,Yes,1230.12
28788,Premium,West,Yes,1475.76
13244,Premium,North,Yes,1264.88
17815,Premium,West,Yes,1256.3
45794,Premium,West,Yes,1815.88
46883,Standard,South,Yes,1387.6599999999999
40110,Premium,West,No,1402.2
37773,Standard,East,Yes,1105.46
42207,Standard,North,No,1044.1399999999999
46180,Standard,East,No,973.6
14364,Standard,East,No,337.28000000000003
35192,Premium,West,Yes,1603.8400000000001
23421,Premium,North,Yes,1468.42
44677,Standard,West,Yes,1293.54
19214,Premium,West,Yes,1284.28
37058,Standard,South,Yes,1191.1599999999999
32337,Standard,West,Yes,1046.74
11647,Standard,East,No,282.94
33593,Premium,South,No,1321.8600000000001
35595,Standard,South,No,861.9
30780,Standard,South,No,765.6
34872,Premium,West,No,1297.44
28304,Standard,West,No,666.08
47396,Standard,East,No,997.9200000000001
44725,Standard,East,No,944.5
37666,Premium,West,No,1353.3200000000002
5439,Standard,East,No,158.78
23304,Standard,East,No,516.0799999999999
41036,Premium,South,No,1470.72
25531,Standard,North,No,710.62
9774,Premium,South,No,845.48
27184,Standard,North,No,743.6800000000001
37802,Premium,North,No,1456.04
18803,Premium,West,Yes,1276.06
9272,Premium,North,Yes,1185.44
46674,Premium,West,No,1533.48
16395,Standard,South,No,477.90000000000003
40998,Standard,South,No,969.96
10398,Premium,North,No,907.96
9803,Premium,West,No,796.06
32640,Standard,East,No,702.8000000000001
38289,Premium,North,No,1465.78
23004,Standard,North,Yes,960.0799999999999
21116,Premium,North,No,1122.32
31931,Standard,East,Yes,988.62
43338,Standard,South,Yes,1316.76
49233,Premium,East,No,1534.6599999999999
5608,Premium,North,Yes,1112.1599999999999
30129,Premium,South,No,1252.58
13352,Premium,North,No,967.04
29099,Premium,East,No,1131.98
6443,Standard,North,No,328.86
33448,Standard,East,No,718.96
13647,Standard,South,No,422.94
30953,Premium,North,Yes,1619.06
40661,Standard,West,Yes,1213.22
15652,Standard,North,Yes,813.04
49028,Standard,East,Yes,1330.56
49733,Standard,East,No,1044.6599999999999
6661,Standard,West,No,233.22
18485,Premium,West,No,969.7
17338,Standard,South,Yes,796.76
29154,Standard,East,No,633.08
26344,Standard,South,No,676.88
8726,Premium,North,No,874.52
30691,Standard,North,Yes,1113.8200000000002
27486,Standard,East,Yes,899.72
33436,Premium,West,Yes,1568.72
32710,Premium,South,No,1304.2
32414,Premium,North,No,1348.28
23683,Standard,East,No,523.6600000000001
12796,Premium,South,No,905.9200000000001
22043,Standard,North,No,640.86
11424,Standard,East,Yes,578.48
45824,Standard,West,Yes,1316.48
45024,Premium,North,No,1600.48
7289,Standard,South,No,295.78
27666,Premium,West,No,1153.3200000000002
24902,Premium,South,No,1148.04
33141,Standard,East,Yes,1012.82
8220,Standard,West,Yes,564.4
26907,Standard,North,Yes,1038.1399999999999
24689,Premium,East,Yes,1343.78
25482,Premium,North,No,1209.6399999999999
10784,Premium,East,No,765.6800000000001
19069,Premium,South,No,1031.38
18036,Premium,South,Yes,1310.72
10172,Premium,West,No,803.44
43619,Standard,South,No,1022.38
7005,Standard,North,No,340.1
34276,Standard,East,No,735.52
36579,Standard,West,No,831.58
40196,Premium,East,Yes,1653.92
12944,Premium,East,Yes,1108.88
30576,Standard,North,No,811.52
12590,Standard,South,Yes,701.8
10979,Standard,South,No,369.58000000000004
43825,Premium,North,Yes,1876.5
10644,Premium,East,No,762.88
32680,Premium,West,No,1253.6
30905,Premium,North,Yes,1618.1
7720,Standard,North,No,354.4
37790,Premium,South,No,1405.8000000000002
40993,Premium,West,Yes,1719.8600000000001
23860,Premium,West,Yes,1377.2
43431,Premium,South,Yes,1818.62
25717,Premium,South,No,1164.3400000000001
33136,Premium,South,No,1312.72
33152,Premium,East,No,1213.04
39237,Premium,West,Yes,1684.74
45706,Standard,South,Yes,1364.12
45373,Premium,North,No,1607.46
8454,Standard,West,Yes,569.08
28865,Standard,South,No,727.3000000000001
8822,Standard,South,Yes,626.44
33099,Standard,North,Yes,1161.98
5287,Premium,South,No,755.74
38477,Premium,South,No,1419.54
48615,Standard,East,No,1022.3000000000001
19783,Standard,West,No,495.66
12046,Standard,East,Yes,590.9200000000001
41838,Premium,South,Yes,1786.76
12980,Premium,East,No,809.6
17963,Premium,West,Yes,1259.26
30603,Standard,South,Yes,1062.06
45989,Standard,North,Yes,1419.78
24380,Premium,South,No,1137.6
42614,Standard,South,No,1002.28
12017,Standard,West,Yes,640.34
29577,Standard,North,No,791.54
37117,Premium,South,Yes,1692.3400000000001
37831,Standard,East,Yes,1106.62
7893,Standard,North,Yes,657.86
39499,Premium,South,No,1439.98
12555,Premium,West,Yes,1151.1
22828,Standard,North,Yes,956.56
37349,Standard,North,Yes,1246.98
7362,Standard,South,Yes,597.24
28388,Standard,North,Yes,1067.76
7266,Standard,South,No,295.32
45069,Premium,West,No,1501.38
28197,Standard,West,Yes,963.94
18521,Standard,West,Yes,770.4200000000001
21144,Standard,North,Yes,922.88
10336,Premium,West,Yes,1106.72
48440,Premium,East,No,1518.8000000000002
46695,Standard,East,Yes,1283.9
28478,Standard,North,No,769.5600000000001
6019,Premium,West,Yes,1020.38
17170,Premium,East,Yes,1193.4
37895,Premium,South,Yes,1707.9
29224,Premium,West,No,1184.48
10847,Standard,East,No,266.94
16003,Standard,North,No,520.06
46752,Premium,East,Yes,1785.04
40755,Premium,North,No,1515.1
34948,Standard,North,No,898.96
47068,Standard,East,No,991.36
21666,Standard,North,Yes,933.3199999999999
10158,Standard,South,Yes,653.16
21509,Premium,East,No,980.1800000000001
21401,Premium,South,Yes,1378.02
37078,Standard,East,No,791.5600000000001
40870,Standard,East,Yes,1167.4
37762,Standard,East,Yes,1105.24
29171,Premium,North,Yes,1583.42
46141,Premium,West,Yes,1822.8200000000002
29069,Premium,North,Yes,1581.38
36201,Premium,West,Yes,1624.02
22177,Premium,North,Yes,1443.54
49414,Premium,North,Yes,1988.28
21573,Standard,North,Yes,931.46
34420,Standard,West,Yes,1088.4
31373,Standard,South,Yes,1077.46
28433,Premium,West,Yes,1468.6599999999999
5355,Standard,South,Yes,557.1
39725,Standard,North,No,994.5
48457,Standard,South,No,1119.1399999999999
19522,Standard,North,No,590.44
25498,Premium,West,No,1109.96
25484,Premium,North,No,1209.68
15658,Premium,West,Yes,1213.16
43473,Premium,East,No,1419.46
26184,Premium,West,No,1123.68
6141,Standard,South,Yes,572.8199999999999
47581,Standard,West,No,1051.62
35828,Premium,South,No,1366.56
16976,Standard,South,Yes,789.52
34688,Standard,West,No,793.76
47177,Standard,East,Yes,1293.54
46573,Premium,West,No,1531.46
18654,Premium,South,Yes,1323.08
32300,Standard,West,Yes,1046.0
44507,Standard,West,Yes,1290.1399999999999
25366,Premium,South,Yes,1457.32
23783,Premium,West,Yes,1375.66
11866,Premium,North,Yes,1237.32
48214,Premium,North,Yes,1964.28
48885,Standard,East,Yes,1327.7
42358,Standard,East,Yes,1197.1599999999999
43470,Standard,East,No,919.4
14225,Standard,South,Yes,734.5
19864,Premium,East,Yes,1247.28
25252,Premium,North,No,1205.04
17554,Standard,North,No,551.0799999999999
28715,Premium,North,Yes,1574.3000000000002
6904,Standard,South,No,288.08000000000004
22392,Premium,East,Yes,1297.8400000000001
36577,Premium,East,No,1281.54
41665,Standard,West,No,933.3000000000001
17724,Premium,South,No,1004.48
33289,Premium,North,No,1365.78
10839,Premium,South,No,866.78
29914,Standard,North,Yes,1098.28
29503,Standard,North,No,790.0600000000001
46195,Standard,East,Yes,1273.9
48685,Premium,South,Yes,1923.7
34218,Premium,East,No,1234.3600000000001
35940,Premium,East,Yes,1568.8000000000002
36556,Premium,North,Yes,1731.12
11921,Standard,North,No,438.42
40421,Standard,South,Yes,1258.42
23974,Premium,West,Yes,1379.48
17739,Standard,South,Yes,804.78
23349,Standard,East,No,516.98
23485,Standard,North,No,669.7
28548,Premium,South,Yes,1520.96
37533,Standard,North,Yes,1250.6599999999999
45832,Standard,East,No,966.64
41975,Premium,South,Yes,1789.5
14284,Standard,South,No,435.68
40746,Standard,North,Yes,1314.92
28276,Standard,South,No,715.52
11440,Standard,East,No,278.8
21539,Standard,East,Yes,780.78
27605,Standard,East,Yes,902.1
13945,Premium,South,Yes,1228.9
18960,Standard,South,Yes,829.2
49581,Standard,East,Yes,1341.62
9995,Premium,West,No,799.9
11864,Premium,North,Yes,1237.28
29147,Standard,East,Yes,932.94
46068,Standard,East,Yes,1271.3600000000001
38486,Standard,South,Yes,1219.72
21443,Standard,North,Yes,928.86
44381,Standard,South,Yes,1337.62
30553,Standard,East,No,661.0600000000001
46067,Standard,South,No,1071.3400000000001
31731,Standard,East,No,684.62
21827,Premium,East,Yes,1286.54
19551,Premium,North,Yes,1391.02
48873,Standard,West,Yes,1377.46
44798,Premium,South,No,1545.96
41750,Premium,South,Yes,1785.0
21045,Standard,West,Yes,820.9000000000001
42268,Standard,West,Yes,1245.3600000000001
16474,Premium,South,No,979.48
47531,Standard,East,No,1000.62
20559,Standard,South,Yes,861.1800000000001
37556,Premium,East,No,1301.12
26938,Standard,West,Yes,938.76
33280,Premium,East,Yes,1515.6
46280,Premium,West,Yes,1825.6
7422,Standard,South,Yes,598.44
22015,Standard,South,No,590.3
15542,Premium,South,No,960.84
44979,Standard,West,Yes,1299.58
39138,Premium,West,No,1382.76
34949,Standard,West,Yes,1098.98
21060,Standard,West,No,521.2
19906,Premium,North,Yes,1398.12
27082,Standard,West,Yes,941.64
9536,Standard,East,No,240.72
30957,Standard,South,Yes,1069.1399999999999
49921,Standard,South,No,1148.42
42747,Premium,North,Yes,1854.94
21414,Premium,East,No,978.28
36917,Standard,North,No,938.34
31828,Standard,North,Yes,1136.56
43523,Premium,South,Yes,1820.46
47656,Standard,South,Yes,1403.12
17349,Premium,East,Yes,1196.98
5615,Standard,West,No,212.3
43660,Premium,East,Yes,1723.2
14328,Standard,West,No,386.56
17027,Standard,East,No,390.54
10324,Standard,North,No,406.48
22461,Premium,East,No,999.22
47423,Standard,North,Yes,1448.46
28052,Standard,North,No,761.04
6882,Standard,North,No,337.64
43201,Premium,North,Yes,1864.02
40175,Premium,South,No,1453.5
36057,Premium,South,No,1371.1399999999999
21942,Premium,South,Yes,1388.8400000000001
7019,Standard,East,No,190.38
6661,Standard,East,Yes,483.22
45449,Standard,East,No,958.98
38815,Standard,West,No,876.3000000000001
10136,Premium,North,Yes,1202.72
49274,Premium,East,Yes,1835.48
11466,Premium,North,No,929.3199999999999
27824,Premium,South,Yes,1506.48
38179,Premium,North,No,1463.58
7814,Standard,West,No,256.28
34581,Standard,East,Yes,1041.62
43767,Standard,West,No,975.34
45534,Standard,North,No,1110.68
41980,Standard,South,Yes,1289.6
10273,Standard,North,Yes,705.46
5378,Premium,North,Yes,1107.56
21548,Standard,West,No,530.96
8556,Standard,West,No,271.12
32028,Premium,East,Yes,1490.56
15133,Standard,East,Yes,652.6600000000001
6953,Premium,East,Yes,989.06
27090,Premium,South,No,1191.8
38108,Premium,East,No,1312.1599999999999
44274,Standard,West,No,985.48
22715,Premium,North,No,1154.3
6024,Premium,West,No,720.48
33577,Standard,West,No,771.54
42038,Standard,East,No,890.76
25014,Standard,South,No,650.28
12107,Premium,South,Yes,1192.1399999999999
10083,Premium,East,Yes,1051.6599999999999
38729,Premium,West,No,1374.58
24995,Standard,East,Yes,849.9000000000001
10595,Standard,West,Yes,611.9
9854,Premium,East,Yes,1047.08
6604,Premium,West,No,732.08
5447,Premium,East,No,658.94
15007,Premium,North,No,1000.14
41187,Premium,West,No,1423.74
26663,Premium,East,Yes,1383.26
21235,Premium,North,No,1124.7
43294,Standard,East,No,915.88
36936,Premium,West,Yes,1638.72
48691,Premium,East,Yes,1823.8200000000002
9773,Standard,West,No,295.46000000000004
17307,Premium,North,No,1046.1399999999999
35283,Standard,South,No,855.66
45047,Premium,South,No,1550.94
40361,Standard,West,No,907.22
26545,Premium,West,Yes,1430.9
41214,Standard,East,No,874.28
19554,Premium,West,No,991.0799999999999
12490,Premium,West,No,849.8
46038,Standard,North,No,1120.76
20291,Premium,West,No,1005.8199999999999
49004,Premium,West,No,1580.08
39647,Premium,North,Yes,1792.94
7121,Premium,North,Yes,1142.42
34912,Premium,North,Yes,1698.24
42386,Premium,South,Yes,1797.72
26820,Standard,South,Yes,986.4
17318,Premium,West,Yes,1246.3600000000001
31764,Standard,South,No,785.28
24567,Standard,North,No,691.34
14177,Standard,West,Yes,683.54
37534,Standard,East,Yes,1100.68
11749,Standard,North,Yes,734.98
34717,Premium,North,Yes,1694.3400000000001
42255,Premium,South,Yes,1795.1
23268,Premium,West,Yes,1365.3600000000001
47704,Standard,South,Yes,1404.08
28005,Standard,South,Yes,1010.1
49223,Premium,East,Yes,1834.46
15965,Standard,North,Yes,819.3
28429,Standard,West,No,668.58
49915,Standard,East,Yes,1348.3000000000002
34907,Standard,West,No,798.14
41918,Standard,North,Yes,1338.3600000000001
29826,Standard,North,Yes,1096.52
27534,Premium,South,No,1200.68
45954,Premium,North,No,1619.08
39920,Standard,West,Yes,1198.4
47866,Premium,North,No,1657.3200000000002
22905,Premium,South,Yes,1408.1
11855,Standard,South,Yes,687.1
29514,Standard,South,Yes,1040.28
48323,Premium,East,Yes,1816.46
33718,Standard,North,Yes,1174.3600000000001
37942,Standard,West,Yes,1158.8400000000001
35528,Standard,South,No,860.5600000000001
34317,Standard,West,Yes,1086.3400000000001
27032,Premium,West,Yes,1440.6399999999999
27030,Standard,East,Yes,890.6
31203,Standard,North,No,824.0600000000001
11801,Premium,East,Yes,1086.02
37000,Standard,East,Yes,1090.0
12204,Premium,West,No,844.08
48736,Standard,West,Yes,1374.72
22529,Premium,North,Yes,1450.58
44090,Standard,East,No,931.8000000000001
43906,Standard,East,No,928.12
46066,Premium,East,Yes,1771.3200000000002
46214,Standard,North,Yes,1424.28
25122,Premium,South,No,1152.44
25823,Premium,West,Yes,1416.46
16055,Premium,South,No,971.1
16391,Standard,North,Yes,827.8199999999999
48318,Premium,East,No,1516.3600000000001
19174,Standard,South,Yes,833.48
11383,Premium,North,No,927.66
31247,Premium,South,No,1274.94
8526,Standard,North,No,370.52
17756,Premium,West,Yes,1255.12
21760,Premium,East,No,985.2
25105,Premium,West,Yes,1402.1
21815,Standard,South,Yes,886.3
39590,Standard,North,Yes,1291.8000000000002
40808,Standard,North,No,1016.16
39533,Premium,North,Yes,1790.6599999999999
28907,Premium,West,Yes,1478.1399999999999
23724,Standard,West,Yes,874.48
6503,Premium,East,Yes,980.06
16119,Premium,South,Yes,1272.38
27255,Premium,West,Yes,1445.1
42161,Premium,North,Yes,1843.22
21209,Premium,West,No,1024.18
48954,Standard,South,No,1129.08
20121,Premium,East,No,952.4200000000001
28753,Premium,North,No,1275.06
40701,Standard,East,Yes,1164.02
26622,Premium,East,No,1082.44
22960,Premium,West,No,1059.2
26677,Standard,South,Yes,983.54
26299,Premium,North,Yes,1525.98
28526,Standard,South,Yes,1020.52
27524,Premium,North,No,1250.48
30031,Premium,North,No,1300.62
30676,Premium,North,No,1313.52
42709,Premium,South,No,1504.18
16839,Standard,North,No,536.78
9463,Premium,North,Yes,1189.26
42183,Premium,East,No,1393.6599999999999
36261,Premium,East,Yes,1575.22
37126,Premium,North,Yes,1742.52
29120,Premium,East,Yes,1432.4
13469,Standard,East,No,319.38
13996,Standard,East,No,329.92
33574,Standard,East,No,721.48
14427,Premium,East,Yes,1138.54
17758,Standard,East,Yes,705.1600000000001
5178,Standard,West,No,203.56
29442,Premium,East,No,1138.8400000000001
22485,Premium,East,Yes,1299.7
33937,Standard,West,Yes,1078.74
25757,Premium,North,Yes,1515.1399999999999
17143,Standard,West,No,442.86
48972,Standard,West,Yes,1379.44
29051,Premium,West,Yes,1481.02
24149,Premium,West,Yes,1382.98
25073,Standard,South,Yes,951.46
34201,Premium,North,No,1384.02
9318,Premium,East,Yes,1036.3600000000001
30843,Standard,West,Yes,1016.86
35642,Standard,South,No,862.84
19621,Premium,West,No,992.4200000000001
28008,Premium,East,Yes,1410.1599999999999
20000,Standard,North,Yes,900.0
35781,Standard,South,Yes,1165.62
20321,Premium,West,Yes,1306.42
24371,Premium,East,Yes,1337.42
24616,Standard,West,No,592.3199999999999
33803,Premium,North,No,1376.06
29437,Standard,East,No,638.74
39119,Premium,East,No,1332.38
48575,Premium,South,No,1621.5
42239,Premium,West,No,1444.78
37837,Standard,West,Yes,1156.74
46540,Premium,East,Yes,1780.8000000000002
25395,Standard,North,Yes,1007.9000000000001
18616,Standard,West,Yes,772.3199999999999
45581,Standard,South,Yes,1361.62
48907,Standard,South,No,1128.1399999999999
6273,Premium,North,Yes,1125.46
14033,Standard,North,Yes,780.6600000000001
32445,Premium,North,Yes,1648.9
14606,Premium,West,Yes,1192.12
23775,Standard,South,Yes,925.5
10889,Standard,North,No,417.78
17280,Standard,West,No,445.6
35250,Premium,North,Yes,1705.0
46781,Standard,West,No,1035.62
39585,Standard,East,No,841.7
27728,Premium,South,Yes,1504.56
27080,Premium,West,Yes,1441.6
32155,Premium,North,No,1343.1
9212,Standard,West,No,284.24
38200,Standard,East,No,814.0
46171,Premium,East,No,1473.42
22177,Premium,North,No,1143.54
31259,Standard,South,No,775.1800000000001
37018,Premium,North,No,1440.3600000000001
44407,Premium,North,Yes,1888.1399999999999
39290,Standard,East,No,835.8000000000001
42887,Premium,North,Yes,1857.74
26916,Premium,West,Yes,1438.3200000000002
17835,Standard,West,No,456.7
33299,Premium,East,No,1215.98
19506,Standard,West,No,490.12
44297,Standard,North,No,1085.94
21849,Standard,North,Yes,936.98
28784,Premium,East,No,1125.68
10588,Premium,East,Yes,1061.76
8051,Premium,West,No,761.02
35683,Premium,South,No,1363.6599999999999
37443,Premium,South,No,1398.8600000000001
37359,Premium,South,No,1397.18
28531,Standard,South,No,720.62
21170,Premium,West,Yes,1323.4
42865,Standard,West,No,957.3000000000001
9647,Premium,West,No,792.94
19751,Premium,West,Yes,1295.02
